Department,Department_Name,Division,Gender,Base_Salary,Overtime_Pay,Longevity_Pay,Grade
IT,IT - Software Engineering,Software Engineering - Network Security,M,103143.84,0,20221.21,N23
IT,IT - Cybersecurity,Cybersecurity - Backend Dev,M,169744.63,0,0,N26
IT,IT - Data Analytics,Data Analytics - QA Testing,F,193895.1,68725.08,0,10
IT,IT - Cybersecurity,Cybersecurity - Data Science,F,261846.78,0,0,13
IT,IT - IT Support,IT Support - Frontend Dev,F,211134.42,0,14582.93,N16
IT,IT - Software Engineering,Software Engineering - Network Security,M,107611.51,0,0,15
IT,IT - Software Engineering,Software Engineering - QA Testing,M,213833.32,0,0,N27
IT,IT - Software Engineering,Software Engineering - Data Science,M,185440.25,0,0,N18
IT,IT - Software Engineering,Software Engineering - Data Science,F,264900.1,6627.7,17636.26,19
IT,IT - IT Support,IT Support - Backend Dev,M,136611.79,0,0,16
IT,IT - Software Engineering,Software Engineering - Dev Ops,M,85394.68,0,0,10
IT,IT - Cybersecurity,Cybersecurity - Backend Dev,M,113328.26,0,4984.5,12
IT,IT - Cybersecurity,Cybersecurity - Backend Dev,F,206125.17,0,8835.74,18
IT,IT - Data Analytics,Data Analytics - QA Testing,M,104323.88,0,0,7
IT,IT - Data Analytics,Data Analytics - Backend Dev,M,213420.08,0,0,13
IT,IT - Cybersecurity,Cybersecurity - Data Science,M,166404.28,0,0,N28
IT,IT - Software Engineering,Software Engineering - QA Testing,M,63506.93,0,12334.91,N27
IT,IT - Software Engineering,Software Engineering - Backend Dev,F,195791.46,72280.15,0,M3
IT,IT - Software Engineering,Software Engineering - Network Security,F,204685.94,46833.14,0,M2
IT,IT - IT Support,IT Support - Network Security,F,211763.65,0,2356.4,13
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Backend Dev,M,87263.07,0,14235.54,16
IT,IT - Cloud Infrastructure,Cloud Infrastructure - QA Testing,M,106622.85,0,3873.94,M2
IT,IT - Cybersecurity,Cybersecurity - QA Testing,F,203634.45,0,0,N18
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Data Science,F,203264.37,0,5871.36,N17
IT,IT - Software Engineering,Software Engineering - Dev Ops,F,179484.81,20724.13,9845.45,N16
IT,IT - Cybersecurity,Cybersecurity - Backend Dev,F,158877.05,0,0,N27
IT,IT - Cybersecurity,Cybersecurity - Network Security,F,120601.47,0,651.59,12
IT,IT - Cybersecurity,Cybersecurity - Data Science,F,133696.24,0,0,13
IT,IT - IT Support,IT Support - Dev Ops,M,209149.68,0,0,17
IT,IT - Cybersecurity,Cybersecurity - QA Testing,M,156544.21,0,8211.29,23
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Network Security,M,129432.27,0,14709.81,N18
IT,IT - Data Analytics,Data Analytics - Network Security,F,218467.8,57546.98,0,M1
IT,IT - Data Analytics,Data Analytics - Frontend Dev,F,183864.05,0,0,N32
IT,IT - Cybersecurity,Cybersecurity - Data Science,F,197110.94,6874.31,19126.39,N20
IT,IT - Software Engineering,Software Engineering - Frontend Dev,F,224398.55,0,0,13
IT,IT - Software Engineering,Software Engineering - Data Science,M,192697.11,72245.04,11061.34,6
IT,IT - Software Engineering,Software Engineering - Dev Ops,F,166382.02,0,8399.11,N32
IT,IT - IT Support,IT Support - QA Testing,M,122238.06,0,0,N18
IT,IT - IT Support,IT Support - QA Testing,M,153956.28,0,6558.57,N21
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Data Science,F,148003.96,0,0,EX1
IT,IT - Cybersecurity,Cybersecurity - Frontend Dev,M,175046.01,0,0,N26
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Network Security,M,107748.55,0,3555.06,N20
IT,IT - Data Analytics,Data Analytics - Data Science,F,179869.91,0,8602.05,9
IT,IT - Data Analytics,Data Analytics - Data Science,F,261824.28,0,0,9
IT,IT - Cybersecurity,Cybersecurity - Backend Dev,M,106232.96,17104.69,0,N17
IT,IT - Data Analytics,Data Analytics - Backend Dev,F,137996.82,39284.17,17024.96,N32
IT,IT - Data Analytics,Data Analytics - Data Science,M,159404.99,0,0,13
IT,IT - Software Engineering,Software Engineering - Network Security,M,175812.19,2959.54,0,M3
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Network Security,M,159871.31,0,5383.58,EX1
IT,IT - Cybersecurity,Cybersecurity - Backend Dev,F,210847.48,0,10536.78,M2
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Backend Dev,M,167890.92,46847.26,0,17
IT,IT - Data Analytics,Data Analytics - Backend Dev,F,150328.61,0,0,M3
IT,IT - Software Engineering,Software Engineering - Frontend Dev,M,119556.89,0,9905.83,N28
IT,IT - Cybersecurity,Cybersecurity - Backend Dev,M,174789.34,0,0,M2
IT,IT - Cybersecurity,Cybersecurity - Data Science,M,204618.58,70228.7,0,21
IT,IT - Cybersecurity,Cybersecurity - Backend Dev,F,257087.43,0,0,N28
IT,IT - Cybersecurity,Cybersecurity - Dev Ops,F,198899.15,0,0,21
IT,IT - Cybersecurity,Cybersecurity - Network Security,F,157208.41,0,0,8
IT,IT - IT Support,IT Support - Backend Dev,F,269653.26,751.84,0,N25
IT,IT - Cybersecurity,Cybersecurity - QA Testing,M,156261.9,0,0,N23
IT,IT - Data Analytics,Data Analytics - QA Testing,M,74043.88,0,0,M2
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Frontend Dev,M,132734.01,76617.12,20235.9,12
IT,IT - Data Analytics,Data Analytics - Dev Ops,F,135195.22,59160.63,0,5
IT,IT - IT Support,IT Support - Network Security,F,238321.78,0,0,5
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Backend Dev,F,98692.26,0,0,18
IT,IT - Cloud Infrastructure,Cloud Infrastructure - QA Testing,M,87693.05,0,16486.08,N24
IT,IT - Data Analytics,Data Analytics - Network Security,M,97794.31,0,0,21
IT,IT - Data Analytics,Data Analytics - Frontend Dev,F,190066.28,6295.7,0,N23
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Frontend Dev,M,150266.63,12610.2,935.67,5
IT,IT - Software Engineering,Software Engineering - Dev Ops,F,255908.84,0,13313.18,M3
IT,IT - Software Engineering,Software Engineering - QA Testing,F,173064,0,14001.49,18
IT,IT - Data Analytics,Data Analytics - Data Science,F,209998.16,0,0,8
IT,IT - IT Support,IT Support - Backend Dev,M,192173.98,0,17944.92,N26
IT,IT - Cybersecurity,Cybersecurity - Dev Ops,F,150416.12,15528.64,0,22
IT,IT - Software Engineering,Software Engineering - Frontend Dev,F,55270.23,59401.87,2515.33,5
IT,IT - Cybersecurity,Cybersecurity - Backend Dev,M,214097.67,0,0,19
IT,IT - Cybersecurity,Cybersecurity - Network Security,M,230133.23,0,0,N32
IT,IT - Software Engineering,Software Engineering - Frontend Dev,M,161770.89,0,0,14
IT,IT - IT Support,IT Support - Network Security,M,184021.19,0,0,21
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Dev Ops,F,131179.35,0,0,N32
IT,IT - Data Analytics,Data Analytics - Dev Ops,M,162331.95,0,0,N27
IT,IT - Data Analytics,Data Analytics - QA Testing,M,146051.81,61521.63,0,17
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Frontend Dev,F,146235.86,0,0,M3
IT,IT - Software Engineering,Software Engineering - Data Science,M,197586.17,31881.38,0,N28
IT,IT - Data Analytics,Data Analytics - Backend Dev,F,253512.58,54734.41,0,5
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Network Security,F,79460.55,0,0,14
IT,IT - IT Support,IT Support - Data Science,M,212599.69,30637.98,882.28,N28
IT,IT - Data Analytics,Data Analytics - Backend Dev,M,194652.68,0,0,EX2
IT,IT - IT Support,IT Support - Backend Dev,M,248252.92,0,0,M1
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Dev Ops,F,105262.33,0,0,N21
IT,IT - Software Engineering,Software Engineering - Frontend Dev,M,130635.31,23818.03,0,11
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Dev Ops,F,171117.32,0,0,17
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Backend Dev,M,168154.23,0,0,12
IT,IT - IT Support,IT Support - QA Testing,M,136456.33,18644.71,10074.56,19
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Data Science,F,172593.01,0,10997.45,M1
IT,IT - Data Analytics,Data Analytics - Backend Dev,M,169937.37,0,14852.18,11
IT,IT - Data Analytics,Data Analytics - Dev Ops,F,215043.53,0,19916.12,12
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Data Science,M,129714.97,0,0,EX2
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Dev Ops,M,85915.97,0,0,9
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Data Science,M,156181.75,76655.76,0,19
IT,IT - IT Support,IT Support - Frontend Dev,M,247739.97,0,0,22
IT,IT - Data Analytics,Data Analytics - QA Testing,M,157530.15,0,0,12
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Network Security,M,185173.64,79601.02,0,N23
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Data Science,F,99834.45,0,0,N16
IT,IT - Software Engineering,Software Engineering - Data Science,M,157574.99,0,4731.86,22
IT,IT - Data Analytics,Data Analytics - QA Testing,F,211363.83,0,14311.9,20
IT,IT - Data Analytics,Data Analytics - Frontend Dev,M,149144.22,0,0,N28
IT,IT - Software Engineering,Software Engineering - Backend Dev,M,202298.62,0,0,N20
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Dev Ops,M,60797.93,0,0,M2
IT,IT - Data Analytics,Data Analytics - Data Science,F,215223.94,0,8979.3,N20
IT,IT - Cybersecurity,Cybersecurity - Data Science,M,48496.61,0,20082.92,N26
IT,IT - Cybersecurity,Cybersecurity - Dev Ops,F,164004.26,0,0,M1
IT,IT - IT Support,IT Support - QA Testing,M,84916.44,0,12803.32,N20
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Network Security,M,152125.45,0,0,N16
IT,IT - IT Support,IT Support - Data Science,F,72565.8,0,0,9
IT,IT - Data Analytics,Data Analytics - Dev Ops,M,108965.33,0,9032.28,15
IT,IT - Cybersecurity,Cybersecurity - Network Security,M,139926.39,0,9007,11
IT,IT - Data Analytics,Data Analytics - Network Security,M,199122.5,0,0,N20
IT,IT - Software Engineering,Software Engineering - Backend Dev,F,216730.9,6157.08,19107.78,N32
IT,IT - Software Engineering,Software Engineering - Backend Dev,M,207735.8,0,14219.07,EX2
IT,IT - Data Analytics,Data Analytics - Data Science,M,164354.62,0,6236.49,9
IT,IT - IT Support,IT Support - QA Testing,M,45566.8,0,0,N32
IT,IT - Software Engineering,Software Engineering - Frontend Dev,F,124018.26,0,5057.41,M3
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Data Science,F,123697.55,0,0,9
IT,IT - IT Support,IT Support - Frontend Dev,F,226422.27,0,5868.78,N28
IT,IT - IT Support,IT Support - QA Testing,M,109271.84,0,0,14
IT,IT - Cybersecurity,Cybersecurity - Frontend Dev,M,164586.08,50460.51,0,21
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Data Science,M,191199.87,0,10663.53,N15
IT,IT - Cybersecurity,Cybersecurity - Data Science,M,236963.83,0,0,N24
IT,IT - Cybersecurity,Cybersecurity - QA Testing,M,103047.97,68112.49,1110.34,N20
IT,IT - Software Engineering,Software Engineering - Network Security,F,141265.49,0,0,16
IT,IT - IT Support,IT Support - Dev Ops,M,147503.88,63003.35,0,22
IT,IT - Software Engineering,Software Engineering - Backend Dev,M,213324.02,56444.13,0,8
IT,IT - Cybersecurity,Cybersecurity - Network Security,M,189929.25,0,0,5
IT,IT - IT Support,IT Support - Backend Dev,F,218413.96,64100.28,0,16
IT,IT - Cybersecurity,Cybersecurity - Backend Dev,F,207337.86,0,0,6
IT,IT - Cybersecurity,Cybersecurity - Dev Ops,M,89243.57,0,0,20
IT,IT - Cybersecurity,Cybersecurity - Backend Dev,F,127670.26,15359.7,8227.3,9
IT,IT - Cybersecurity,Cybersecurity - Data Science,M,237632.96,0,0,9
IT,IT - Cybersecurity,Cybersecurity - Dev Ops,F,93137.6,0,0,6
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Dev Ops,M,202925.34,0,15947.32,N20
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Network Security,F,132349.08,0,0,N16
IT,IT - IT Support,IT Support - Frontend Dev,M,98361.4,0,0,9
IT,IT - Data Analytics,Data Analytics - Frontend Dev,F,153039.78,0,5727.12,14
IT,IT - Data Analytics,Data Analytics - Dev Ops,M,131109.75,52712.11,0,N17
IT,IT - IT Support,IT Support - QA Testing,F,135603.21,48124.04,0,6
IT,IT - IT Support,IT Support - Frontend Dev,F,248919.25,54244.09,0,10
IT,IT - Software Engineering,Software Engineering - Backend Dev,F,128005.97,14339.49,9382.45,19
IT,IT - Cybersecurity,Cybersecurity - QA Testing,M,223159.58,47213.08,0,N15
IT,IT - IT Support,IT Support - Data Science,M,65617.75,0,9405.58,5
IT,IT - Data Analytics,Data Analytics - Data Science,M,213490.77,53960.61,0,21
IT,IT - Data Analytics,Data Analytics - Frontend Dev,M,154418.03,59996.56,0,N18
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Network Security,M,192614.09,47361.59,0,M1
IT,IT - IT Support,IT Support - Dev Ops,M,221833.36,0,5412.63,9
IT,IT - Cybersecurity,Cybersecurity - Frontend Dev,F,143987.85,0,12309.96,20
IT,IT - Data Analytics,Data Analytics - QA Testing,F,140895.39,0,10260.96,17
IT,IT - Cybersecurity,Cybersecurity - Frontend Dev,F,195740.37,0,0,21
IT,IT - Software Engineering,Software Engineering - Network Security,F,205634.24,0,0,N25
IT,IT - IT Support,IT Support - Dev Ops,F,203379.01,0,0,N28
IT,IT - Data Analytics,Data Analytics - Data Science,M,238054.19,66067.09,9280.28,17
IT,IT - Cloud Infrastructure,Cloud Infrastructure - QA Testing,F,151093.18,0,4654.17,5
IT,IT - Cybersecurity,Cybersecurity - QA Testing,F,182421.75,13179.63,1894.26,14
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Network Security,F,222843.92,0,0,N27
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Network Security,M,137490.77,41442.95,0,M2
IT,IT - IT Support,IT Support - Frontend Dev,F,220697.02,0,16507.63,9
IT,IT - Cloud Infrastructure,Cloud Infrastructure - QA Testing,F,146557.01,18926.8,18371.48,10
IT,IT - Cybersecurity,Cybersecurity - Network Security,M,143151.55,0,0,EX1
IT,IT - Software Engineering,Software Engineering - Data Science,M,157927.65,0,6353.45,N32
IT,IT - IT Support,IT Support - QA Testing,F,124622.73,13640.12,14715.95,10
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Frontend Dev,F,111750.51,2020.75,18120.23,18
IT,IT - Data Analytics,Data Analytics - Frontend Dev,M,98933.78,41778.35,0,18
IT,IT - Cybersecurity,Cybersecurity - QA Testing,M,196813.73,0,0,13
IT,IT - Software Engineering,Software Engineering - QA Testing,M,167408.88,0,0,5
IT,IT - IT Support,IT Support - Frontend Dev,F,151654.55,0,0,17
IT,IT - Software Engineering,Software Engineering - Network Security,F,237028.8,0,0,21
IT,IT - IT Support,IT Support - Network Security,F,226328.03,40870.5,0,21
IT,IT - Cybersecurity,Cybersecurity - Dev Ops,M,159434.99,0,0,N24
IT,IT - Data Analytics,Data Analytics - Data Science,F,61599.37,0,0,5
IT,IT - IT Support,IT Support - Dev Ops,F,214226.48,0,16156.23,18
IT,IT - IT Support,IT Support - Backend Dev,M,216718.65,0,0,N21
IT,IT - Software Engineering,Software Engineering - Frontend Dev,M,133067.32,3837.84,0,N28
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Data Science,M,257525.44,0,0,19
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Network Security,M,79392.62,0,14923.53,8
IT,IT - Cybersecurity,Cybersecurity - Data Science,F,80374.83,0,0,N21
IT,IT - Cybersecurity,Cybersecurity - Frontend Dev,F,214016.77,0,0,N26
IT,IT - IT Support,IT Support - Dev Ops,F,199706.14,0,0,N24
IT,IT - Data Analytics,Data Analytics - Data Science,M,65097.83,57202.25,13603.27,N18
IT,IT - IT Support,IT Support - Frontend Dev,M,129441.72,0,0,N16
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Frontend Dev,M,167499.83,0,8707.72,15
IT,IT - Cybersecurity,Cybersecurity - Dev Ops,F,174874.77,0,0,14
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Backend Dev,M,169515.94,0,9279.09,EX1
IT,IT - Data Analytics,Data Analytics - QA Testing,F,154102.64,0,0,7
IT,IT - Cybersecurity,Cybersecurity - QA Testing,M,139660.35,15678.66,0,17
IT,IT - Cybersecurity,Cybersecurity - Data Science,M,130482.36,0,0,8
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Frontend Dev,M,196556.56,17769.86,0,M3
IT,IT - IT Support,IT Support - Network Security,F,126980.43,0,13689.57,10
IT,IT - Software Engineering,Software Engineering - QA Testing,M,164180.64,0,0,17
IT,IT - Data Analytics,Data Analytics - Frontend Dev,F,127920.16,0,2377.38,M1
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Backend Dev,M,196613.72,0,0,N17
IT,IT - Cybersecurity,Cybersecurity - Network Security,M,104932.07,29153.93,0,15
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Network Security,M,65849.49,73369.96,0,N28
IT,IT - Cybersecurity,Cybersecurity - Frontend Dev,M,238762.27,0,0,23
IT,IT - Software Engineering,Software Engineering - Data Science,M,180065.89,0,0,N15
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Backend Dev,M,235468.31,0,10936.93,9
IT,IT - Cybersecurity,Cybersecurity - Network Security,F,161810.33,0,0,N15
IT,IT - Cybersecurity,Cybersecurity - Backend Dev,M,185237.33,0,19125.73,M2
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Network Security,M,187612.41,0,0,14
IT,IT - Cybersecurity,Cybersecurity - Dev Ops,F,207617.44,0,1337.49,21
IT,IT - IT Support,IT Support - QA Testing,F,85907.86,0,3890.8,19
IT,IT - Cloud Infrastructure,Cloud Infrastructure - QA Testing,F,247150.46,0,0,N21
IT,IT - IT Support,IT Support - Network Security,F,171365.83,73743.95,0,12
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Backend Dev,F,189386.27,18848.17,0,M1
IT,IT - Cloud Infrastructure,Cloud Infrastructure - QA Testing,F,174482.18,0,0,N17
IT,IT - IT Support,IT Support - Dev Ops,M,119416.19,55451.34,0,12
IT,IT - IT Support,IT Support - QA Testing,F,141217.94,78039.78,0,N21
IT,IT - IT Support,IT Support - Backend Dev,F,148185.82,17258.05,9778.47,EX2
IT,IT - Data Analytics,Data Analytics - Data Science,M,108770.26,0,0,12
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Backend Dev,F,179002.06,2131.4,0,N18
IT,IT - Software Engineering,Software Engineering - Data Science,M,136390.38,0,18266.25,22
IT,IT - Data Analytics,Data Analytics - Backend Dev,F,177191.7,38540.44,0,EX2
IT,IT - Cybersecurity,Cybersecurity - Data Science,F,114363.51,0,0,N23
IT,IT - Data Analytics,Data Analytics - Dev Ops,M,84665.16,0,0,17
IT,IT - Software Engineering,Software Engineering - Frontend Dev,M,264927.8,0,1389.29,17
IT,IT - Software Engineering,Software Engineering - Dev Ops,F,146277.54,39406.71,0,16
IT,IT - Cloud Infrastructure,Cloud Infrastructure - QA Testing,M,182834.19,64077.57,14316.24,N15
IT,IT - IT Support,IT Support - Network Security,M,209081.44,0,0,N16
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Data Science,M,236771.1,0,3103.98,N18
IT,IT - IT Support,IT Support - QA Testing,M,122711.8,66144.02,18837.58,12
IT,IT - Software Engineering,Software Engineering - QA Testing,F,128548.77,0,0,16
IT,IT - Software Engineering,Software Engineering - Backend Dev,M,171444.14,0,0,N23
IT,IT - IT Support,IT Support - Frontend Dev,F,128030.02,551.94,0,M1
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Network Security,M,109795.38,0,2354.81,12
IT,IT - Data Analytics,Data Analytics - Backend Dev,M,240911.42,0,0,17
IT,IT - IT Support,IT Support - Dev Ops,F,198691.3,39237.6,0,21
IT,IT - IT Support,IT Support - Frontend Dev,M,190225.36,0,0,N21
IT,IT - IT Support,IT Support - Dev Ops,F,124125.79,0,0,N23
IT,IT - IT Support,IT Support - Data Science,F,168673.47,0,0,5
IT,IT - Cloud Infrastructure,Cloud Infrastructure - Backend Dev,M,156351.17,4444.34,0,18
IT,IT - Software Engineering,Software Engineering - Dev Ops,F,133093.62,30690.25,0,15
IT,IT - Cybersecurity,Cybersecurity - Dev Ops,M,125884.62,0,0,EX1
IT,IT - Data Analytics,Data Analytics - QA Testing,M,196819.63,0,6093.52,15
IT,IT - Software Engineering,Software Engineering - Network Security,M,135066.02,51149.03,0,10
IT,IT - Cybersecurity,Cybersecurity - QA Testing,F,215238.25,0,0,8
IT,IT - Data Analytics,Data Analytics - Dev Ops,M,141860.24,0,0,21
IT,IT - Software Engineering,Software Engineering - Data Science,M,154677.9,0,3313.67,N18
IT,IT - Software Engineering,Software Engineering - Frontend Dev,F,264857.6,0,0,EX2
IT,IT - Data Analytics,Data Analytics - Data Science,F,86312.06,13441.88,0,EX2
